,bankcode,bankbrifname,type,placetype,county,district,address,longitude,latitude,lngOfDisCenter,latOfDisCenter,lngOfCouCenter,latOfCouCenter,units,stdLongitude,stdLatitude,dbscan組,縣市據點數
12948,822,中信,2,便利商店,高雄市,美濃區,泰安里泰安路59號,120.539207,22.902062,120.5634635,22.90005529,120.666,23.01087,1,3.4057455390442137,2.185722127445855,58,2109
12949,822,中信,2,便利商店,高雄市,美濃區,中正路一段21號,120.54115,22.901979,120.5634635,22.90005529,120.666,23.01087,1,3.4373777383686006,2.184935300914248,58,2109
12950,13,國世,2,大賣場百貨,高雄市,美濃區,泰安路172號,120.541999,22.902284,120.5634635,22.90005529,120.666,23.01087,1,3.451199527985954,2.1878266514219677,58,2109
12951,700,郵局,1,行內營業所,高雄市,楠梓區,楠梓新路247號,120.32577,22.728346,120.300758,22.72109961,120.666,23.01087,3,-0.06902632261769429,0.5389226363062234,57,2109
12952,812,台新,2,其他公場所,高雄市,楠梓區,楠都東街181號B1,120.326473,22.726108,120.300758,22.72109961,120.666,23.01087,1,-0.05758142497246876,0.5177067594660485,57,2109
12953,822,中信,2,便利商店,高雄市,楠梓區,中陽里楠梓新路188號,120.325059,22.726369,120.300758,22.72109961,120.666,23.01087,1,-0.0806014609192786,0.5201809971136148,57,2109
12954,822,中信,2,便利商店,高雄市,楠梓區,建楠路139號,120.326854,22.726772,120.300758,22.72109961,120.666,23.01087,1,-0.0513787137307042,0.5240013717189062,57,2109
12955,13,國世,2,便利商店,高雄市,楠梓區,梓新路259號,120.325857,22.728548,120.300758,22.72109961,120.666,23.01087,1,-0.0676099554838701,0.540837563527739,57,2109
12956,700,郵局,1,行內營業所,高雄市,楠梓區,德祥路129號,120.310162,22.7269,120.300758,22.72109961,120.666,23.01087,3,-0.3231258424611156,0.5252147909483731,56,2109
12957,812,台新,2,便利商店,高雄市,楠梓區,海專路401號,120.309921,22.727155,120.300758,22.72109961,120.666,23.01087,1,-0.32704934222296367,0.527632149569567,56,2109
12958,822,中信,2,便利商店,高雄市,楠梓區,海專路400號,120.310094,22.72737,120.300758,22.72109961,120.666,23.01087,1,-0.32423288803704203,0.5296703146815673,56,2109
12959,17,兆豐,2,其他私場所,高雄市,楠梓區,德賢路88號,120.309078,22.727941,120.300758,22.72109961,120.666,23.01087,1,-0.34077345134833703,0.5350833020255195,56,2109
12960,700,郵局,1,行內營業所,高雄市,梓官區,港九街68號,120.255593,22.728324,120.2593989,22.748209,120.666,23.01087,3,-1.2115136370751336,0.5387140798761804,55,2109
12961,822,中信,2,便利商店,高雄市,梓官區,中正路186號,120.256581,22.729039,120.2593989,22.748209,120.666,23.01087,1,-1.1954289160600533,0.54549216385327,55,2109
12962,13,國世,2,便利商店,高雄市,梓官區,中正路137號,120.256159,22.728839,120.2593989,22.748209,120.666,23.01087,1,-1.202299110663719,0.5435961963072343,55,2109
12963,13,國世,2,大賣場百貨,高雄市,梓官區,中正路75號,120.257392,22.72738,120.2593989,22.748209,120.666,23.01087,1,-1.182225769558727,0.5297651130588658,55,2109
12964,700,郵局,1,行內營業所,高雄市,梓官區,中崙路260號,120.268745,22.761236,120.2593989,22.748209,120.666,23.01087,3,-0.9973979986218844,0.8507144992525542,54,2109
12965,822,中信,2,便利商店,高雄市,梓官區,中崙路287號,120.268171,22.760778,120.2593989,22.748209,120.666,23.01087,1,-1.0067427656894263,0.8463727335721045,54,2109
12966,13,國世,2,大賣場百貨,高雄市,梓官區,中崙路231號,120.269469,22.760995,120.2593989,22.748209,120.666,23.01087,1,-0.9856112192543822,0.8484298583595847,54,2109
12967,700,郵局,1,行內營業所,高雄市,旗山區,延平一路690號,120.482904,22.884,120.4754554,22.86497033,120.666,23.01087,3,2.4891280822436097,2.0144972983629588,53,2109
12968,812,台新,2,便利商店,高雄市,旗山區,大同街23號,120.484591,22.883581,120.4754554,22.86497033,120.666,23.01087,1,2.516592580576083,2.0105252463539967,53,2109
12969,822,中信,2,便利商店,高雄市,旗山區,大德里延平一路710之1號,120.483056,22.883291,120.4754554,22.86497033,120.666,23.01087,1,2.491602654707486,2.0077760934122417,53,2109
12970,700,郵局,1,行內營業所,高雄市,左營區,博愛三路520號,120.308775,22.67931,120.2951588,22.68395699,120.666,23.01087,3,-0.3457063161941316,0.07406931336810833,52,2109
12971,13,國世,2,便利商店,高雄市,左營區,曾子路300號,120.307235,22.679708,120.2951588,22.68395699,120.666,23.01087,1,-0.37077764247275063,0.0778422887847337,52,2109
12972,700,郵局,2,火車站,高雄市,左營區,站前北路1號,120.306889,22.687591,120.2951588,22.68395699,120.666,23.01087,3,-0.3764105508445939,0.1525718496119053,51,2109
12973,812,台新,2,大賣場百貨,高雄市,左營區,站前北路1號2樓(北一門),120.306788,22.687544,120.2951588,22.68395699,120.666,23.01087,1,-0.3780548391265254,0.1521262972385657,51,2109
12974,13,國世,2,便利商店,高雄市,左營區,站前北路1號,120.306889,22.687591,120.2951588,22.68395699,120.666,23.01087,1,-0.3764105508445939,0.1525718496119053,51,2109
12975,808,玉山,2,便利商店,高雄市,左營區,站前北路1號,120.306889,22.687591,120.2951588,22.68395699,120.666,23.01087,1,-0.3764105508445939,0.1525718496119053,51,2109
12976,700,郵局,2,學校,高雄市,小港區,松和路1號,120.371506,22.565732,120.3592605,22.55140207,120.666,23.01087,3,0.6755595076972846,-1.0026316963526722,50,2109
12977,812,台新,2,便利商店,高雄市,小港區,華山路63號,120.369092,22.564748,120.3592605,22.55140207,120.666,23.01087,1,0.6362593897512032,-1.0119598566791805,50,2109
12978,822,中信,2,便利商店,高雄市,小港區,山明路1之36號,120.368736,22.565498,120.3592605,22.55140207,120.666,23.01087,1,0.6304636805595477,-1.0048499783815295,50,2109
12979,13,國世,2,便利商店,高雄市,小港區,松和路2號,120.373031,22.566776,120.3592605,22.55140207,120.666,23.01087,1,0.7003866327460695,-0.9927347457623399,50,2109
12980,13,國世,2,便利商店,高雄市,小港區,博學路581號,120.370452,22.565511,120.3592605,22.55140207,120.666,23.01087,1,0.658400301270194,-1.004726740491045,50,2109
12981,50,臺企,1,行內營業所,高雄市,大寮區,光華路5之3號,120.430384,22.582574,120.4111468,22.59283576,120.666,23.01087,3,1.6340981756459318,-0.8429722693006215,49,2109
12982,13,國世,2,便利商店,高雄市,大寮區,華中路1號,120.429272,22.582401,120.4111468,22.59283576,120.666,23.01087,1,1.615994724462727,-0.8446122812279482,49,2109
12983,17,兆豐,1,行內營業所,高雄市,楠梓區,加昌路600之1號,120.305093,22.718474,120.300758,22.72109961,120.666,23.01087,3,-0.40564957811512636,0.4453376782336985,48,2109
12984,700,郵局,1,行內營業所,高雄市,楠梓區,加昌路600之11號,120.305126,22.7196,120.300758,22.72109961,120.666,23.01087,2,-0.4051123354091212,0.45601197551789824,48,2109
12985,822,中信,2,便利商店,高雄市,楠梓區,加昌路600之11號,120.305126,22.7196,120.300758,22.72109961,120.666,23.01087,1,-0.4051123354091212,0.45601197551789824,48,2109
12986,17,兆豐,2,其他私場所,高雄市,楠梓區,加昌路600之2號,120.306481,22.719014,120.300758,22.72109961,120.666,23.01087,1,-0.3830528243001523,0.45045679060801536,48,2109
12987,9,彰銀,1,行內營業所,高雄市,三民區,義華路1號1樓,120.34524,22.641681,120.3179187,22.64989883,120.666,23.01087,3,0.24794687390658143,-0.28264750058165206,47,2109
12988,812,台新,1,行內營業所,高雄市,三民區,澄清路573號,120.346016,22.643157,120.3179187,22.64989883,120.666,23.01087,2,0.26058021753798655,-0.2686552600918729,47,2109
12989,812,台新,2,便利商店,高雄市,三民區,澄清路449號,120.345145,22.640218,120.3179187,22.64989883,120.666,23.01087,1,0.24640026611662982,-0.296516503180913,47,2109
12990,13,國世,2,便利商店,高雄市,三民區,澄和路65號,120.344604,22.644366,120.3179187,22.64989883,120.666,23.01087,1,0.23759274175509287,-0.25719413627603227,47,2109
12991,808,玉山,2,大賣場百貨,高雄市,三民區,澄清路635號,120.345882,22.643882,120.3179187,22.64989883,120.666,23.01087,1,0.2583986865500499,-0.26178237773745106,47,2109
12992,9,彰銀,1,行內營業所,高雄市,岡山區,岡山路293號,120.295522,22.795102,120.2978906,22.80505886,120.666,23.01087,3,-0.5614662429293125,1.171758683823541,46,2109
12993,700,郵局,1,行內營業所,高雄市,岡山區,民有路68號,120.296391,22.792165,120.2978906,22.80505886,120.666,23.01087,3,-0.5473188516721033,1.1439164004099471,46,2109
12994,6,合庫,1,行內營業所,高雄市,岡山區,校前路2號,120.295815,22.792055,120.2978906,22.80505886,120.666,23.01087,3,-0.5566961789035615,1.1428736182596306,46,2109
12995,5,土銀,1,行內營業所,高雄市,岡山區,岡山路285號,120.295486,22.794915,120.2978906,22.80505886,120.666,23.01087,3,-0.5620523258814232,1.1699859541679898,46,2109
12996,4,臺銀,1,行內營業所,高雄市,岡山區,壽天路16號,120.294026,22.796707,120.2978906,22.80505886,120.666,23.01087,3,-0.585821245600156,1.1869738233805271,46,2109
12997,700,郵局,1,行內營業所,高雄市,岡山區,平和路65號,120.294796,22.794378,120.2978906,22.80505886,120.666,23.01087,2,-0.5732855824607308,1.1648952813068592,46,2109
12998,822,中信,1,行內營業所,高雄市,岡山區,岡山路388號,120.295938,22.794796,120.2978906,22.80505886,120.666,23.01087,2,-0.5546937288176266,1.1688578534781149,46,2109
12999,50,臺企,1,行內營業所,高雄市,岡山區,岡山路412號,120.295879,22.795321,120.2978906,22.80505886,120.666,23.01087,2,-0.5556542536556989,1.1738347682864674,46,2109
13000,17,兆豐,1,行內營業所,高雄市,岡山區,中山北路138號,120.298531,22.797091,120.2978906,22.80505886,120.666,23.01087,2,-0.512479476193875,1.1906140810689279,46,2109
13001,7,一銀,1,行內營業所,高雄市,岡山區,岡山路275號,120.295609,22.794326,120.2978906,22.80505886,120.666,23.01087,2,-0.5600498757954883,1.1644023297449206,46,2109
13002,8,華銀,1,行內營業所,高雄市,岡山區,岡山路331號,120.295401,22.795867,120.2978906,22.80505886,120.666,23.01087,2,-0.5634361328513312,1.1790107596871564,46,2109
13003,812,台新,2,便利商店,高雄市,岡山區,中山北路158號,120.298085,22.797011,120.2978906,22.80505886,120.666,23.01087,1,-0.5197403927654604,1.1898556940505067,46,2109
13004,812,台新,2,便利商店,高雄市,岡山區,岡山路277之1號,120.295553,22.794582,120.2978906,22.80505886,120.666,23.01087,1,-0.5609615603874548,1.166829168203821,46,2109
13005,822,中信,2,便利商店,高雄市,岡山區,岡山路264號,120.296131,22.792667,120.2978906,22.80505886,120.666,23.01087,1,-0.551551672991849,1.1486752789505164,46,2109
13006,822,中信,2,便利商店,高雄市,岡山區,壽華路6號,120.29326,22.797001,120.2978906,22.80505886,120.666,23.01087,1,-0.5982917884115175,1.1897608956732084,46,2109
13007,9,彰銀,2,其他公場所,高雄市,岡山區,岡山路339號4樓,120.295451,22.796244,120.2978906,22.80505886,120.666,23.01087,1,-0.5626221287513444,1.182584658511445,46,2109
13008,808,玉山,2,大賣場百貨,高雄市,岡山區,岡山路288號,120.296394,22.793279,120.2978906,22.80505886,120.666,23.01087,1,-0.5472700114259976,1.1544769396413685,46,2109
13009,807,永豐,1,行內營業所,高雄市,岡山區,大德一路1號1樓,120.296268,22.796619,120.2978906,22.80505886,120.666,23.01087,1,-0.5493213017580382,1.1861395976602538,46,2109
13010,13,國世,2,大賣場百貨,高雄市,岡山區,平和路15號,120.296505,22.794205,120.2978906,22.80505886,120.666,23.01087,1,-0.5454629223242539,1.1632552693795661,46,2109
13011,9,彰銀,1,行內營業所,高雄市,左營區,博愛四路280號,120.315137,22.685476,120.2951588,22.68395699,120.666,23.01087,3,-0.24213243451532973,0.13252199281253133,45,2109
13012,700,郵局,1,行內營業所,高雄市,左營區,自由四路332號,120.316725,22.685068,120.2951588,22.68395699,120.666,23.01087,3,-0.21627966430040882,0.12865421901860752,45,2109
13013,8,華銀,1,行內營業所,高雄市,左營區,博愛四路166號,120.313533,22.684049,120.2951588,22.68395699,120.666,23.01087,2,-0.2682456860418115,0.11899426437153797,45,2109
13014,812,台新,2,便利商店,高雄市,左營區,榮佑路67號,120.320188,22.68179,120.2951588,22.68395699,120.666,23.01087,1,-0.15990174033725868,0.0975793109389926,45,2109
13015,812,台新,2,便利商店,高雄市,左營區,榮總路225號,120.32167,22.683332,120.2951588,22.68395699,120.666,23.01087,1,-0.13577465881452244,0.11219722071896832,45,2109
13016,822,中信,2,便利商店,高雄市,左營區,福山里重愛路65號,120.318396,22.683116,120.2951588,22.68395699,120.666,23.01087,1,-0.18907564727972745,0.11014957576922811,45,2109
13017,822,中信,2,便利商店,高雄市,左營區,福山里重愛路310號,120.314279,22.686793,120.2951588,22.68395699,120.666,23.01087,1,-0.2561007448705372,0.14500693910320833,45,2109
13018,822,中信,2,便利商店,高雄市,左營區,福山里榮總路175號,120.32162,22.680866,120.2951588,22.68395699,120.666,23.01087,1,-0.13658866291450916,0.08881994087630857,45,2109
13019,822,中信,2,便利商店,高雄市,左營區,民族一路987號,120.319627,22.682897,120.2951588,22.68395699,120.666,23.01087,1,-0.16903486633888284,0.10807349130633541,45,2109
13020,822,中信,2,便利商店,高雄市,左營區,民族一路1014號,120.319672,22.680541,120.2951588,22.68395699,120.666,23.01087,1,-0.16830226264891796,0.08573899361399198,45,2109
13021,822,中信,2,便利商店,高雄市,左營區,榮總路229號,120.321555,22.683558,120.2951588,22.68395699,120.666,23.01087,1,-0.13764686824432992,0.11433966404600696,45,2109
13022,822,中信,2,便利商店,高雄市,左營區,自由四路171號,120.31441,22.683042,120.2951588,22.68395699,120.666,23.01087,1,-0.2539680541287062,0.10944806777721305,45,2109
13023,822,中信,2,便利商店,高雄市,左營區,重愛路215號,120.31579,22.68504,120.2951588,22.68395699,120.666,23.01087,1,-0.23150154096962822,0.12838878356215846,45,2109
13024,822,中信,2,便利商店,高雄市,左營區,華夏路1453號,120.313509,22.687519,120.2951588,22.68395699,120.666,23.01087,1,-0.2686364080099624,0.15188930129533645,45,2109
13025,13,國世,2,便利商店,高雄市,左營區,重和路22號,120.313835,22.683389,120.2951588,22.68395699,120.666,23.01087,1,-0.26332910127820636,0.1127375714695727,45,2109
13026,13,國世,2,便利商店,高雄市,左營區,重愛路208號,120.315759,22.685507,120.2951588,22.68395699,120.666,23.01087,1,-0.23200622351171715,0.13281586778216653,45,2109
13027,808,玉山,2,大賣場百貨,高雄市,左營區,重和路130號,120.312369,22.684763,120.2951588,22.68395699,120.666,23.01087,1,-0.2871957014889191,0.12576286851088778,45,2109
13028,13,國世,2,大賣場百貨,高雄市,左營區,重愛路112號,120.317671,22.683862,120.2951588,22.68395699,120.666,23.01087,1,-0.20087870672918773,0.11722153471598674,45,2109
13029,13,國世,2,大賣場百貨,高雄市,左營區,重信路8號,120.315698,22.683494,120.2951588,22.68395699,120.666,23.01087,1,-0.23299930851370557,0.11373295443125664,45,2109
13030,13,國世,2,大賣場百貨,高雄市,左營區,榮佑路25號,120.320774,22.681681,120.2951588,22.68395699,120.666,23.01087,1,-0.1503616122857568,0.09654600862641623,45,2109
13031,9,彰銀,1,行內營業所,高雄市,旗山區,中山路102號,120.482195,22.887936,120.4754554,22.86497033,120.666,23.01087,3,2.4775855041061727,2.0518099396690257,44,2109
13032,7,一銀,1,行內營業所,高雄市,旗山區,中山路120號,120.482164,22.88856,120.4754554,22.86497033,120.666,23.01087,2,2.477080821564084,2.057725358412656,44,2109
13033,6,合庫,1,行內營業所,高雄市,旗山區,華中街3號,120.482746,22.88793,120.4754554,22.86497033,120.666,23.01087,2,2.486555829287753,2.0517530606426533,44,2109
13034,822,中信,2,便利商店,高雄市,旗山區,中山路72號,120.482132,22.886972,120.4754554,22.86497033,120.666,23.01087,1,2.476559858940037,2.0426713760971142,44,2109
13035,9,彰銀,1,行內營業所,高雄市,苓雅區,建國一路109號,120.334427,22.630949,120.3209103,22.62359448,120.666,23.01087,3,0.07191034724931772,-0.38438511910214435,43,2109
13036,50,臺企,1,行內營業所,高雄市,苓雅區,中正一路249號,120.326311,22.629425,120.3209103,22.62359448,120.666,23.01087,3,-0.060218798256157335,-0.3988323918029694,43,2109
13037,700,郵局,1,行內營業所,高雄市,苓雅區,中正一路322號,120.326746,22.62986,120.3209103,22.62359448,120.666,23.01087,3,-0.0531369625865737,-0.39470866239033653,43,2109
13038,700,郵局,1,行內營業所,高雄市,苓雅區,武廟路83號,120.329718,22.630568,120.3209103,22.62359448,120.666,23.01087,2,-0.004752558884973793,-0.387996937277359,43,2109
13039,807,永豐,1,行內營業所,高雄市,苓雅區,建國一路90號,120.332582,22.631899,120.3209103,22.62359448,120.666,23.01087,2,0.04187359596075661,-0.3753792732584575,43,2109
13040,8,華銀,1,行內營業所,高雄市,苓雅區,中正一路120號1樓,120.332641,22.62816,120.3209103,22.62359448,120.666,23.01087,2,0.0428341207985975,-0.41082438653167447,43,2109
13041,6,合庫,1,行內營業所,高雄市,苓雅區,大順三路20號,120.323848,22.630364,120.3209103,22.62359448,120.666,23.01087,2,-0.10031664022026732,-0.38993082417432096,43,2109
13042,812,台新,2,便利商店,高雄市,苓雅區,正大路79號,120.334026,22.632853,120.3209103,22.62359448,120.666,23.01087,1,0.06538203436746594,-0.3663355080638445,43,2109
13043,812,台新,2,便利商店,高雄市,苓雅區,武廟路48號,120.331836,22.630161,120.3209103,22.62359448,120.666,23.01087,1,0.029728654789251012,-0.3918552312335429,43,2109
13044,822,中信,2,便利商店,高雄市,苓雅區,身修路1號,120.328665,22.630165,120.3209103,22.62359448,120.666,23.01087,1,-0.021895485230106298,-0.39181731188261676,43,2109
13045,822,中信,2,便利商店,高雄市,苓雅區,武廟路59號,120.330714,22.630274,120.3209103,22.62359448,120.666,23.01087,1,0.011462402786234014,-0.3907840095700404,43,2109
13046,822,中信,2,便利商店,高雄市,苓雅區,正心里輔仁路333號,120.334087,22.633105,120.3209103,22.62359448,120.666,23.01087,1,0.06637511936945435,-0.3639465889558367,43,2109
13047,822,中信,2,便利商店,高雄市,苓雅區,正大里輔仁路145號,120.332931,22.629995,120.3209103,22.62359448,120.666,23.01087,1,0.04755534457847415,-0.3934288842967573,43,2109
13048,822,中信,2,便利商店,高雄市,苓雅區,正大里建國一路125號,120.332076,22.631689,120.3209103,22.62359448,120.666,23.01087,1,0.03363587446914096,-0.3773700391817917,43,2109
13049,822,中信,2,便利商店,高雄市,苓雅區,建國一路213號,120.322678,22.633004,120.3209103,22.62359448,120.666,23.01087,1,-0.11936433615935484,-0.36490405256659453,43,2109
13050,13,國世,2,便利商店,高雄市,苓雅區,福德二路5號,120.327676,22.630054,120.3209103,22.62359448,120.666,23.01087,1,-0.037996486327376115,-0.39286957387067306,43,2109
13051,13,國世,2,便利商店,高雄市,苓雅區,武廟路133號,120.326813,22.631042,120.3209103,22.62359448,120.666,23.01087,1,-0.05204619709260539,-0.3835034941932387,43,2109
13052,13,國世,2,便利商店,高雄市,苓雅區,正言路11號,120.329487,22.629809,120.3209103,22.62359448,120.666,23.01087,1,-0.008513257826778215,-0.3951921341145686,43,2109
13053,5,土銀,2,醫院,高雄市,苓雅區,建國一路352號,120.323927,22.633118,120.3209103,22.62359448,120.666,23.01087,1,-0.0990305137423392,-0.36382335106535213,43,2109
13054,806,元大,2,大賣場百貨,高雄市,苓雅區,武廟路218號,120.324314,22.631819,120.3209103,22.62359448,120.666,23.01087,1,-0.09273012200859475,-0.3761376602768785,43,2109
13055,807,永豐,2,其他私場所,高雄市,苓雅區,中正一路284號2樓,120.328081,22.629694,120.3209103,22.62359448,120.666,23.01087,1,-0.031403053117691974,-0.39628231545355097,43,2109
13056,13,國世,2,大賣場百貨,高雄市,苓雅區,建國一路107號,120.334514,22.630922,120.3209103,22.62359448,120.666,23.01087,1,0.07332671438314191,-0.38464107472085346,43,2109
13057,13,國世,2,大賣場百貨,高雄市,苓雅區,中正一路374號,120.325506,22.629946,120.3209103,22.62359448,120.666,23.01087,1,-0.07332426426550381,-0.39389339634554316,43,2109
13058,7,一銀,1,行內營業所,高雄市,三民區,大順二路147號,120.326634,22.64234,120.3179187,22.64989883,120.666,23.01087,3,-0.054960331770506916,-0.27640028751742673,42,2109
13059,700,郵局,1,行內營業所,高雄市,三民區,大順二路207號,120.32623,22.64353,120.3179187,22.64989883,120.666,23.01087,3,-0.06153748489823297,-0.2651192806185104,42,2109
13060,812,台新,2,便利商店,高雄市,三民區,建興路151號,120.326754,22.643519,120.3179187,22.64989883,120.666,23.01087,1,-0.053006721930677625,-0.2652235588335151,42,2109
13061,7,一銀,1,行內營業所,高雄市,楠梓區,楠梓路3號,120.329546,22.727998,120.300758,22.72109961,120.666,23.01087,3,-0.007552732988937334,0.5356236527761238,41,2109
13062,700,郵局,1,行內營業所,高雄市,楠梓區,建楠路3號,120.329605,22.727778,120.300758,22.72109961,120.666,23.01087,2,-0.0065922081508651,0.5335380884754911,41,2109
13063,17,兆豐,2,其他私場所,高雄市,楠梓區,楠梓加工區第二號出入口,120.32998,22.727725,120.300758,22.72109961,120.666,23.01087,1,-0.0004871774010804411,0.5330356570757792,41,2109
13064,7,一銀,1,行內營業所,高雄市,苓雅區,民權一路28號,120.314288,22.61869,120.3209103,22.62359448,120.666,23.01087,3,-0.25595422413245167,-0.5005984498366816,40,2109
13065,812,台新,2,便利商店,高雄市,苓雅區,民權一路51號,120.313573,22.618631,120.3209103,22.62359448,120.666,23.01087,1,-0.26759448276186837,-0.5011577602627658,40,2109
13066,812,台新,2,便利商店,高雄市,苓雅區,苓雅一路195號,120.31076,22.621037,120.3209103,22.62359448,120.666,23.01087,1,-0.31339035342565397,-0.4783492706838966,40,2109
13067,822,中信,2,便利商店,高雄市,前鎮區,三多二路437號,120.31568,22.617439,120.3146749,22.59269724,120.666,23.01087,1,-0.23329234998964526,-0.5124577268371621,40,2109
13068,822,中信,2,便利商店,高雄市,苓雅區,復興二路162號,120.310289,22.620795,120.3209103,22.62359448,120.666,23.01087,1,-0.3210582720473483,-0.48064339141460594,40,2109
13069,9,彰銀,1,行內營業所,高雄市,苓雅區,民權一路59號,120.313289,22.619138,120.3209103,22.62359448,120.666,23.01087,1,-0.27221802604976514,-0.49635148253356404,40,2109
13070,6,合庫,2,其他公場所,高雄市,苓雅區,四維三路33號,120.31052,22.62022,120.3209103,22.62359448,120.666,23.01087,1,-0.3172975731055439,-0.4860942981094841,40,2109
13071,808,玉山,2,便利商店,高雄市,苓雅區,四維三路2號,120.312025,22.620462,120.3209103,22.62359448,120.666,23.01087,1,-0.2927960496966148,-0.48380017737877473,40,2109
13072,700,郵局,1,行內營業所,高雄市,苓雅區,四維三路2號,120.312025,22.620462,120.3209103,22.62359448,120.666,23.01087,1,-0.2927960496966148,-0.48380017737877473,40,2109
13073,7,一銀,1,行內營業所,高雄市,路竹區,中山路1187號,120.261527,22.85443,120.2659871,22.85724171,120.666,23.01087,3,-1.1149076304919776,1.7341784966809166,39,2109
13074,5,土銀,1,行內營業所,高雄市,路竹區,國昌路18號,120.26043,22.854424,120.2659871,22.85724171,120.666,23.01087,2,-1.1327668804451168,1.7341216176545444,39,2109
13075,6,合庫,1,行內營業所,高雄市,路竹區,國昌路68號,120.259714,22.85449,120.2659871,22.85724171,120.666,23.01087,2,-1.1444234191564915,1.7347472869447071,39,2109
13076,822,中信,2,便利商店,高雄市,路竹區,竹南里國昌路1號,120.260953,22.854013,120.2659871,22.85724171,120.666,23.01087,1,-1.1242523975595196,1.7302254043474008,39,2109
13077,806,元大,2,其他私場所,高雄市,路竹區,國昌路66號,120.25984,22.854514,120.2659871,22.85724171,120.666,23.01087,1,-1.1423721288246824,1.7349748030502639,39,2109
13078,13,國世,2,大賣場百貨,高雄市,路竹區,國昌路26號,120.260223,22.854652,120.2659871,22.85724171,120.666,23.01087,1,-1.1361368574190016,1.7362830206570292,39,2109
13079,700,郵局,2,公務機關,高雄市,路竹區,國昌路76號,120.259282,22.854793,120.2659871,22.85724171,120.666,23.01087,1,-1.1514564145802009,1.7376196777769808,39,2109
13080,8,華銀,1,行內營業所,高雄市,鹽埕區,五福四路178號,120.283627,22.623857,120.2842331,22.62424585,120.666,23.01087,3,-0.7551178183098815,-0.45161612828473124,38,2109
13081,5,土銀,1,行內營業所,高雄市,鹽埕區,大勇路131號,120.284894,22.62626527,120.2842331,22.62424585,120.666,23.01087,3,-0.7344909544169261,-0.42878611947421896,38,2109
13082,700,郵局,1,行內營業所,高雄市,鹽埕區,五福四路133號,120.284313,22.623011,120.2842331,22.62424585,120.666,23.01087,2,-0.7439496820584062,-0.4596360710044741,38,2109
13083,7,一銀,1,行內營業所,高雄市,鹽埕區,大仁路115號,120.286753,22.62467,120.2842331,22.62424585,120.666,23.01087,2,-0.7042262819802576,-0.4439090202101035,38,2109
13084,6,合庫,1,行內營業所,高雄市,鹽埕區,大勇路97號,120.284153,22.624859,120.2842331,22.62424585,120.666,23.01087,2,-0.7465544951781785,-0.4421173308790724,38,2109
13085,812,台新,2,便利商店,高雄市,鹽埕區,七賢三路169號,120.282524,22.627407,120.2842331,22.62424585,120.666,23.01087,1,-0.7730747487550006,-0.4179627043425117,38,2109
13086,812,台新,2,便利商店,高雄市,鹽埕區,五福四路72號,120.287296,22.622027,120.2842331,22.62424585,120.666,23.01087,1,-0.6953861974548046,-0.468964231331016,38,2109
13087,812,台新,2,便利商店,高雄市,鹽埕區,大勇路89號,120.284204,22.624592,120.2842331,22.62424585,120.666,23.01087,1,-0.7457242109962338,-0.44464844755304467,38,2109
13088,822,中信,2,便利商店,高雄市,新興區,大仁路139號,120.2832533,22.62602814,120.3067337,22.62992906,120.666,23.01087,1,-0.7612016849529355,-0.43103407339520183,38,2109
13089,822,中信,2,便利商店,高雄市,鹽埕區,大公路2號,120.285258,22.626601,120.2842331,22.62424585,120.666,23.01087,1,-0.7285650045691431,-0.42560345355306084,38,2109
13090,822,中信,2,便利商店,高雄市,鹽埕區,五福四路83號,120.286038,22.622222,120.2842331,22.62424585,120.666,23.01087,1,-0.7158665406096744,-0.4671156629736126,38,2109
13091,13,國世,2,其他私場所,高雄市,鹽埕區,大勇路106號1樓,120.284744,22.624783,120.2842331,22.62424585,120.666,23.01087,1,-0.7369329667166549,-0.44283779854656735,38,2109
13092,13,國世,2,便利商店,高雄市,鹽埕區,光明里大仁路59號,120.285282,22.625005,120.2842331,22.62424585,120.666,23.01087,1,-0.7281742826012235,-0.4407332745704548,38,2109
13093,9,彰銀,1,行內營業所,高雄市,鹽埕區,大勇路85號,120.283951,22.624374,120.2842331,22.62424585,120.666,23.01087,1,-0.7498430717420416,-0.4467150521782311,38,2109
13094,812,台新,1,行內營業所,高雄市,三民區,建興路309號,120.323243,22.645924,120.3179187,22.64989883,120.666,23.01087,3,-0.11016608982966695,-0.24242454909238584,37,2109
13095,812,台新,2,便利商店,高雄市,三民區,建興路274號,120.323947,22.645655,120.3179187,22.64989883,120.666,23.01087,1,-0.09870491210225198,-0.24497462544180432,37,2109
13096,822,中信,2,便利商店,高雄市,三民區,正興路3號,120.32301,22.645931,120.3179187,22.64989883,120.666,23.01087,1,-0.1139593489356189,-0.24235819022827357,37,2109
13097,812,台新,1,行內營業所,高雄市,鳳山區,中山西路105號,120.352316,22.626819,120.3554359,22.61379251,120.666,23.01087,3,0.3631447341328419,-0.42353684892787447,36,2109
13098,13,國世,2,大賣場百貨,高雄市,鳳山區,信義街73號,120.354191,22.627189,120.3554359,22.61379251,120.666,23.01087,1,0.39366988788130247,-0.42002930896769813,36,2109
13099,13,國世,1,行內營業所,高雄市,三民區,大昌二路76號,120.332392,22.642216,120.3179187,22.64989883,120.666,23.01087,3,0.03878038038085338,-0.2775757873959676,35,2109
13100,806,元大,1,行內營業所,高雄市,三民區,覺民路501號,120.331914,22.640592,120.3179187,22.64989883,120.666,23.01087,2,0.030998501185221027,-0.2929710438698106,35,2109
